added_rors	removed_rors	works_examples	OpenAlex Approve?
02xfrv514		W3201596781	No - auto
02xfrv514		W3155458031	No - auto
02xfrv514		W3165812097	No - auto
02xfrv514		W3164538046	No - auto
02xfrv514		W4313131060	No - auto
02xfrv514		W3165123903	No - auto
02xfrv514		W3165123903	No - auto
02xfrv514		W3165123903	No - auto
02xfrv514		W3216152788	No - auto
02xfrv514		W3199907722	No - auto
02xfrv514		W3200753188	No - auto
02xfrv514		W3200753188	No - auto
02xfrv514		W3215234137	No - auto
02xfrv514		W3214212213	No - auto
02xfrv514		W3173762285	No - auto
02xfrv514		W3202101027	Yes
02xfrv514		W3164786396	Yes
02xfrv514		W3137400450	Yes
02xfrv514		W3133648366	Yes
02xfrv514		W3217477437	Yes
02xfrv514		W3200838175	Yes
02xfrv514		W3198924644	Yes
02xfrv514		W3160422695	Yes
02xfrv514		W3133349874	Yes
02xfrv514		W4293384843	Yes
02xfrv514		W4280501129	Yes
02xfrv514		W4295015106	Yes
02xfrv514		W4281381855	Yes
02xfrv514		W4207020788	Yes
02xfrv514		W4313400207	Yes
02xfrv514		W4221097625	Yes
02xfrv514		W4210369117	Yes
02xfrv514		W4297201619	Yes
02xfrv514		W4214927848	Yes
02xfrv514		W4308349348	Yes
02xfrv514		W4284967644	Yes
02xfrv514		W4285131993	Yes
02xfrv514		W4210447329	Yes
02xfrv514		W4281674994	Yes
02xfrv514		W4214865383	Yes
02xfrv514		W4310123611	Yes
02xfrv514		W4311390723	Yes
02xfrv514		W4291021319	Yes
02xfrv514		W4283709834	No - auto
02xfrv514		W4210943613	Yes
02xfrv514		W4212956155	No - auto
02xfrv514		W4221104839	No - auto
02xfrv514		W4303432237	No - auto
02xfrv514		W4303432237	No - auto
02xfrv514		W4220829529	No - auto
02xfrv514		W4220829529	No - auto
02xfrv514		W4283397199	No - auto
02xfrv514		W4225388934	No - auto
02xfrv514		W4309472157	No - auto
02xfrv514		W4312666002	No - auto
02xfrv514		W4312666002	No - auto
02xfrv514		W4211043304	No - auto
02xfrv514		W4214938307	No - auto
02xfrv514		W4310565731	No - auto
02xfrv514		W4312140972	No - auto
02xfrv514		W4223965792	No - auto
02xfrv514		W4312084996	No - auto
02xfrv514		W4309700403	No - auto
02xfrv514		W4307726657	No - auto
02xfrv514		W4307726657	No - auto
02xfrv514		W4306736870	No - auto
02xfrv514		W4287831415	No - auto
02xfrv514		W4280507853	No - auto
02xfrv514		W4313409496	No - auto
02xfrv514		W4229009104	No - auto
02xfrv514		W4210411569	No - auto
02xfrv514		W4285733054	No - auto
02xfrv514		W4205875093	No - auto
02xfrv514		W4225275540	No - auto
02xfrv514		W4282931323	No - auto
02xfrv514		W4221047395	No - auto
02xfrv514		W4312090231	No - auto
02xfrv514		W4288808965	No - auto
02xfrv514		W4294740360	No - auto
02xfrv514		W4308969753	No - auto
02xfrv514		W4309998743	No - auto
02xfrv514		W4293659890	No - auto
02xfrv514		W4229058373	No - auto
02xfrv514		W4289930002	No - auto
02xfrv514		W4286610839	No - auto
02xfrv514		W4286007840	No - auto
02xfrv514		W4297153986	No - auto
02xfrv514		W4293785341	No - auto
02xfrv514		W4304589235	No - auto
02xfrv514		W4313307713	No - auto
02xfrv514		W4212936698	No - auto
02xfrv514		W4289524511	No - auto
02xfrv514		W4293194340	No - auto
02xfrv514		W4385164419	No - auto
02xfrv514		W4280525750	No - auto
02xfrv514		W4213381151	No - auto
02xfrv514		W4282973934	No - auto
02xfrv514		W4282973934	No - auto
02xfrv514		W4213362626	No - auto
02xfrv514		W4213046766	No - auto
02xfrv514		W4282960645	No - auto
02xfrv514		W4213025631	No - auto
02xfrv514		W4213025631	No - auto
02xfrv514		W4225532947	No - auto
02xfrv514		W4225532947	No - auto
02xfrv514		W4213171647	No - auto
02xfrv514		W4303685480	No - auto
02xfrv514		W4280609535	No - auto
02xfrv514		W4294884082	No - auto
02xfrv514		W4294884082	No - auto
02xfrv514		W4308183929	No - auto
02xfrv514		W4309766224	No - auto
02xfrv514		W4280488925	No - auto
02xfrv514		W4225639072	No - auto
02xfrv514		W4283156463	No - auto
02xfrv514		W4213198611	No - auto
02xfrv514		W4307166623	No - auto
02xfrv514		W4225001670	No - auto
02xfrv514		W4283011940	No - auto
02xfrv514		W4280511882	No - auto
02xfrv514		W4297880491	No - auto
02xfrv514		W4313528421	No - auto
02xfrv514		W4385555854	No - auto
02xfrv514		W4383874798	No - auto
02xfrv514		W4367834080	No - auto
02xfrv514		W4387764719	No - auto
02xfrv514		W4308550978	No - auto
02xfrv514		W4376133517	No - auto
02xfrv514		W4382279792	No - auto
02xfrv514		W4383619447	No - auto
02xfrv514		W4383619447	No - auto
02xfrv514		W4362678418	No - auto
02xfrv514		W4380046163	No - auto
02xfrv514		W4323362838	No - auto
02xfrv514		W4386980926	No - auto
02xfrv514		W4387264746	No - auto
02xfrv514		W4385453935	No - auto
02xfrv514		W4385453935	No - auto
02xfrv514		W4385453935	No - auto
02xfrv514		W4317436308	No - auto
02xfrv514		W4382631735	No - auto
02xfrv514		W4318065060	No - auto
02xfrv514		W4318065060	No - auto
02xfrv514		W4318065060	No - auto
02xfrv514		W4353088125	No - auto
02xfrv514		W4321381664	No - auto
02xfrv514		W4390079374	No - auto
02xfrv514		W4386599736	No - auto
02xfrv514		W4376870999	No - auto
02xfrv514		W4383500975	No - auto
02xfrv514		W4386961881	No - auto
02xfrv514		W4315641086	No - auto
02xfrv514		W4313640858	No - auto
02xfrv514		W4362453364	No - auto
02xfrv514		W4366523726	No - auto
02xfrv514		W4389542574	No - auto
02xfrv514		W4389542574	No - auto
02xfrv514		W4322500791	No - auto
02xfrv514		W4384701100	No - auto
02xfrv514		W4380086734	No - auto
02xfrv514		W4375864941	No - auto
02xfrv514		W4318473750	No - auto
02xfrv514		W4389208685	No - auto
02xfrv514		W4385253281	No - auto
02xfrv514		W4384067807	No - auto
02xfrv514		W4379800515	No - auto
02xfrv514		W4386726952	No - auto
02xfrv514		W4322503891	No - auto
02xfrv514		W4381952943	No - auto
02xfrv514		W4367676986	No - auto
02xfrv514		W4380090312	No - auto
02xfrv514		W4380090312	No - auto
02xfrv514		W4366503463	No - auto
02xfrv514		W4379057561	No - auto
02xfrv514		W4367852387	No - auto
02xfrv514		W4327734426	No - auto
02xfrv514		W4322758172	No - auto
02xfrv514		W4323352324	No - auto
02xfrv514		W4382246521	No - auto
02xfrv514		W4382246521	No - auto
02xfrv514		W4360815964	No - auto
02xfrv514		W4389265928	No - auto
02xfrv514		W4378594331	No - auto
02xfrv514		W4389380806	No - auto
02xfrv514		W4389234911	No - auto
02xfrv514		W4389234911	No - auto
02xfrv514		W4389234911	No - auto
02xfrv514		W4318476220	No - auto
02xfrv514		W4388948732	No - auto
02xfrv514		W4386264965	No - auto
02xfrv514		W4388949058	No - auto
02xfrv514		W4384697920	No - auto
02xfrv514		W4379011705	No - auto
02xfrv514		W4327984499	No - auto
02xfrv514		W4361276520	No - auto
02xfrv514		W4376109850	No - auto
02xfrv514		W4365813186	No - auto
02xfrv514		W4385647943	No - auto
02xfrv514		W4387879017	No - auto
02xfrv514		W4381250791	No - auto
02xfrv514		W4387341458	No - auto
02xfrv514		W4321610342	No - auto
02xfrv514		W4387143389	No - auto
02xfrv514		W4389164118	No - auto
02xfrv514		W4321095306	No - auto
02xfrv514		W4380421811	No - auto
02xfrv514		W4386995945	No - auto
02xfrv514		W4388816662	No - auto
02xfrv514		W4381279331	No - auto
02xfrv514		W4388723744	No - auto
02xfrv514		W4387077321	No - auto
02xfrv514		W4384522518	No - auto
02xfrv514		W4367836002	No - auto
02xfrv514		W4388531226	No - auto
02xfrv514		W4389028373	No - auto
02xfrv514		W4389028373	No - auto
02xfrv514		W4377985021	No - auto
02xfrv514		W4377985021	No - auto
02xfrv514		W4327555765	No - auto
02xfrv514		W4327555765	No - auto
02xfrv514		W4322738434	No - auto
02xfrv514		W4322732756	No - auto
02xfrv514		W4382798359	No - auto
02xfrv514		W4384824667	No - auto
02xfrv514		W4322732745	No - auto
02xfrv514		W4322732527	No - auto
02xfrv514		W4389316616	No - auto
02xfrv514		W4389316616	No - auto
02xfrv514		W4385074114	No - auto
02xfrv514		W4385074114	No - auto
02xfrv514		W4388559889	No - auto
02xfrv514		W4387577248	No - auto
02xfrv514		W4387692990	No - auto
02xfrv514		W4387692990	No - auto
02xfrv514		W4390084199	No - auto
02xfrv514		W4377982740	No - auto
02xfrv514		W4321381667	No - auto
02xfrv514		W4386368523	No - auto
02xfrv514		W4387911678	No - auto
02xfrv514		W4390350635	No - auto
02xfrv514		W4387127554	No - auto
02xfrv514		W4386575152	No - auto
02xfrv514		W4380319733	No - auto
02xfrv514		W4387540555	No - auto
02xfrv514		W4378171880	No - auto
02xfrv514		W4323652408	No - auto
02xfrv514		W4387516180	No - auto
02xfrv514		W4386546940	No - auto
02xfrv514		W4388803284	No - auto
02xfrv514	037b3he73	W4387024313	No - auto
02xfrv514		W4386453170	No - auto
02xfrv514		W4389120474	No - auto
02xfrv514		W4367048568	No - auto
02xfrv514		W4387571940	No - auto
02xfrv514		W4390350659	No - auto
02xfrv514		W4390449020	No - auto
02xfrv514		W4380321703	No - auto
02xfrv514		W4388559829	No - auto
02xfrv514		W4388001447	No - auto
02xfrv514		W4379469911	No - auto
02xfrv514		W4391063290	No - auto
02xfrv514		W4385694283	No - auto
02xfrv514		W4313490499	No - auto
02xfrv514		W4388596445	No - auto
02xfrv514		W4386900022	No - auto
02xfrv514		W4391541041	No - auto
02xfrv514		W4392471637	No - auto
02xfrv514		W4402224828	No - auto
02xfrv514		W4402227854	No - auto
02xfrv514		W4402227854	No - auto
02xfrv514		W4392784246	No - auto
02xfrv514		W4392784246	No - auto
02xfrv514		W4392784246	No - auto
02xfrv514		W4403922242	No - auto
02xfrv514		W4396831115	No - auto
02xfrv514		W4405853114	No - auto
02xfrv514		W4391374795	No - auto
02xfrv514		W4402910074	No - auto
02xfrv514		W4404412563	No - auto
02xfrv514		W4404065549	No - auto
02xfrv514		W4404065549	No - auto
02xfrv514		W4402423341	No - auto
02xfrv514		W4402423341	No - auto
02xfrv514		W4402423341	No - auto
02xfrv514		W4392506945	No - auto
02xfrv514		W4395465590	No - auto
02xfrv514		W4404747704	No - auto
02xfrv514		W4390881517	No - auto
02xfrv514		W4402286038	No - auto
02xfrv514		W4395045234	No - auto
02xfrv514		W4395045234	No - auto
02xfrv514		W4392662691	No - auto
02xfrv514		W4399009612	No - auto
02xfrv514		W4392044251	No - auto
02xfrv514		W4401108165	No - auto
02xfrv514		W4394581530	No - auto
02xfrv514		W4400698565	No - auto
02xfrv514		W4400698565	No - auto
02xfrv514		W4399986540	No - auto
02xfrv514		W4391288091	No - auto
02xfrv514		W4401146929	No - auto
02xfrv514		W4399041322	No - auto
02xfrv514		W4403632760	No - auto
02xfrv514		W4403632760	No - auto
02xfrv514		W4391097502	No - auto
02xfrv514		W4398162607	No - auto
02xfrv514		W4391907865	No - auto
037dep095		W3020580499;W3037231054;W3158642079;W4284894014	No - auto
037dep095		W3138587760;W4289524511	No - auto
037dep095		W4220745325;W4221125018	No - auto
037dep095		W4405663885;W4400841169	No - auto
037dep095		W3027869584	No - auto
037dep095		W3030739730	No - auto
037dep095		W3035249248	No - auto
037dep095		W3111715895	No - auto
037dep095		W3090529540	No - auto
037dep095		W3127693611	No - auto
037dep095		W3126323226	No - auto
037dep095		W3202463375	No - auto
037dep095		W3157899107	No - auto
037dep095		W3208327983	No - auto
037dep095		W4225873938	No - auto
037dep095		W4283453730	No - auto
037dep095		W4312066961	No - auto
037dep095		W4210343389	No - auto
037dep095		W4224436833	No - auto
037dep095		W4280590325	No - auto
037dep095		W4297902660	No - auto
037dep095		W4387799118	No - auto
037dep095		W4386896493	No - auto
037dep095		W4389463380	No - auto
037dep095		W4390144597	No - auto
037dep095		W4321096215	No - auto
037dep095		W4388009869	No - auto
037dep095		W4321790469	No - auto
037dep095		W4395001055	No - auto
037dep095		W4399919210	No - auto
037dep095		W4405663885	No - auto
037dep095		W4405663885	No - auto
037dep095		W4405663885	No - auto
037dep095		W4405663885	No - auto
037dep095		W4405663885	No - auto
037dep095		W4395469043	No - auto
037dep095		W4392964547	No - auto
037dep095		W4401113318	No - auto
037dep095		W4401113318	No - auto
037dep095		W4405021252	No - auto
037dep095		W4401295532	No - auto
05h5wna09	03pbgwk21	W3125135313;W1505371429;W2783160365;W2784020948;W2261166259;W2782774062;W2784098642;W2783565667;W1979640238;W2011637864;W2004568992;W2072782465;W3124149647;W2016528241;W3123687431;W2129421119;W2007830773;W2143587347;W2006722310;W2047094475;W2054583617;W1559842587;W3124142835;W1972047188;W1842481172;W2123847715;W2011963030;W1849192309;W1581088990;W1530652453;W1522902097;W2623038362;W2170594753;W1988081443;W2023965088;W1987818554;W1982808556;W2968857518;W1975618218;W2050051322;W1499547992;W1964486535;W2074376649	No - auto
05h5wna09		W2982308504;W3204313324;W3028922147;W2466455692;W248928787;W2898922327;W2618447478;W3112684805;W3118868085;W2790677621;W2792542765;W3118521374;W3134014153;W101648605;W2789218047;W2620049717;W2787991378;W2985700524;W2972379530;W170560207;W2735332585;W2277352890;W51382363;W2622408436;W57409502;W402058037;W2291937294;W4298054533;W123933488;W202668624;W2596547878	No - auto
05h5wna09	03pbgwk21	W3094826398;W3209804389;W3081541775;W3082221950;W3105651964;W4297899316;W2473771187;W4293416604;W2226210883;W853324415;W1500109921;W1509814824;W4387751612;W2143774051;W4297972588;W3110399514;W4296619050;W582615101;W200008386;W2345546956;W4298874336;W3084759381;W3142234894;W1714330314;W3175282500;W2601133751	No - auto
05h5wna09	03pbgwk21	W4403047973;W4293154339;W1954699830;W2320652911;W2003075349;W2469740220;W3016063582;W4391089292;W1975402106;W4311974115	No - auto
05h5wna09	03pbgwk21	W4307800882;W2044282427;W2274240514;W4301913387;W4300306099	No - auto
05h5wna09	03pbgwk21	W2028945741;W1607800481;W1529843276;W1788476242	No - auto
05h5wna09	03pbgwk21	W2041482449;W2055440076;W2141204588;W2042466350	No - auto
05h5wna09	03pbgwk21	W2063640499;W2000478315;W2074305526	No - auto
05h5wna09	03pbgwk21	W3121478012;W2040090418;W2016337708	No - auto
05h5wna09	03pbgwk21	W3124518032;W1972730928	No - auto
05h5wna09	03pbgwk21	W3015357566;W3034677061	No - auto
05h5wna09	03pbgwk21	W3041543435;W3043295709	No - auto
05h5wna09	03pbgwk21	W2045491393;W4250459383	No - auto
05h5wna09	03pbgwk21	W2072182901;W3121914374	No - auto
05h5wna09	03pbgwk21	W2308806264;W1985627790	No - auto
05h5wna09	03pbgwk21	W1969140192;W4248531325	No - auto
05h5wna09	03pbgwk21	W3123218907;W3121984117	No - auto
05h5wna09	03pbgwk21	W126864398;W2011500848	No - auto
05h5wna09	03pbgwk21	W2000825443;W2083767515	No - auto
05h5wna09	03pbgwk21	W563751542;W4230520938	No - auto
05h5wna09	03pbgwk21	W1767397696;W2261032296	No - auto
05h5wna09	03pbgwk21	W3133797370;W2939241783	No - auto
05h5wna09	03pbgwk21	W2084281714;W2596235797	No - auto
05h5wna09		W2088130771;W2144908183	No - auto
05h5wna09	03pbgwk21	W2081166427;W2075220228	No - auto
05h5wna09		W2092052753;W2086228070	No - auto
05h5wna09	03pbgwk21	W3121808219;W2037767664	No - auto
05h5wna09		W4239528752;W4253350221	No - auto
05h5wna09	03pbgwk21	W3121478012;W2151374239	No - auto
05h5wna09		W1518140523;W1530623813	No - auto
05h5wna09		W2040957723;W1981190669	No - auto
05h5wna09	03pbgwk21	W2050289188;W2110166196	No - auto
05h5wna09	03pbgwk21	W2079017680;W2025799066	No - auto
05h5wna09	03pbgwk21	W2059671984	No - auto
05h5wna09	03pbgwk21	W2009397087	No - auto
05h5wna09		W2510864853	No - auto
05h5wna09	03pbgwk21	W1515239890	No - auto
05h5wna09	03pbgwk21	W2026975594	No - auto
05h5wna09	03pbgwk21	W2105881361	No - auto
05h5wna09	03pbgwk21	W1993247834	No - auto
05h5wna09	03pbgwk21	W2036997587	No - auto
05h5wna09		W2146438855	No - auto
05h5wna09		W3122862590	No - auto
05h5wna09	03pbgwk21	W2944956730	No - auto
05h5wna09	03pbgwk21	W2943746772	No - auto
05h5wna09	03pbgwk21	W2011416848	No - auto
05h5wna09	03pbgwk21	W3217080072	No - auto
05h5wna09		W2077514782	No - auto
05h5wna09	03pbgwk21	W4230850967	No - auto
05h5wna09	03pbgwk21	W1992024241	No - auto
05h5wna09	03pbgwk21	W1988345787	No - auto
05h5wna09	03pbgwk21	W1988345787	No - auto
05h5wna09	03pbgwk21	W1566811936	No - auto
05h5wna09	03pbgwk21	W2032226087	No - auto
05h5wna09	03pbgwk21	W2019906594	No - auto
05h5wna09	03pbgwk21	W4241346008	No - auto
05h5wna09	03pbgwk21	W1972638589	No - auto
05h5wna09		W2078408886	No - auto
05h5wna09	03pbgwk21	W2000174667	No - auto
05h5wna09	03pbgwk21	W2000174667	No - auto
05h5wna09	03pbgwk21	W2063943329	No - auto
05h5wna09		W2031305587	No - auto
05h5wna09	04ykvv917	W46723438	No - auto
05h5wna09		W4235069692	No - auto
05h5wna09		W2084301797	No - auto
05h5wna09		W2021153129	No - auto
05h5wna09	03pbgwk21	W2047347341	No - auto
05h5wna09	03pbgwk21	W4246944097	No - auto
05h5wna09	03pbgwk21	W2002947137	No - auto
05h5wna09	03pbgwk21	W2017522400	No - auto
05h5wna09	03pbgwk21	W2322461797	No - auto
05h5wna09	03pbgwk21	W2105251881	No - auto
05h5wna09		W2338462038	No - auto
05h5wna09	03pbgwk21	W2095706351	No - auto
05h5wna09		W1992275748	No - auto
05h5wna09	03pbgwk21	W3147515803	No - auto
05h5wna09	02feahw73	W2112853582	No - auto
05h5wna09	03pbgwk21	W1991673988	No - auto
05h5wna09	03pbgwk21	W4248213735	No - auto
05h5wna09;01b5nw197		W581540283	No - auto
05h5wna09		W2062044456	No - auto
05h5wna09	03pbgwk21	W2575188482	No - auto
05h5wna09	03pbgwk21	W4247233391	No - auto
05h5wna09	03pbgwk21	W2266085261	No - auto
05h5wna09	03pbgwk21	W2620678398	No - auto
05h5wna09	03pbgwk21	W1997619280	No - auto
05h5wna09		W2141052541	No - auto
05h5wna09	03pbgwk21	W2091302671	No - auto
05h5wna09	03pbgwk21	W1994797578	No - auto
05h5wna09	03pbgwk21	W1993746863	No - auto
05h5wna09	03pbgwk21	W307371920	No - auto
05h5wna09	03pbgwk21	W2803191084	No - auto
05h5wna09	03pbgwk21	W2003164231	No - auto
05h5wna09	017bbxn17	W2037898843	No - auto
05h5wna09	03pbgwk21	W2116196286	No - auto
05h5wna09	03pbgwk21	W2064054134	No - auto
05h5wna09	03pbgwk21	W1981097669	No - auto
05h5wna09	03pbgwk21	W2017414145	No - auto
05h5wna09	03pbgwk21	W2061206913	No - auto
05h5wna09		W1964464484	No - auto
05h5wna09	03pbgwk21	W3114552398	No - auto
05h5wna09	03pbgwk21	W3210545638	No - auto
05h5wna09	03pbgwk21	W2160025534	No - auto
05h5wna09	05md7ag74	W4392778661	No - auto
05h5wna09	03pbgwk21	W2104008851	No - auto
05h5wna09	03pbgwk21	W2066715458	No - auto
05h5wna09	032qezt74	W2098678171	No - auto
05h5wna09;001anga17		W2038949921	No - auto
05h5wna09	03pbgwk21	W2054388147	No - auto
05h5wna09	03pbgwk21	W4244422948	No - auto
05h5wna09		W4244422948	No - auto
05h5wna09	03pbgwk21	W2282335536	No - auto
05h5wna09	03pbgwk21	W1990882931	No - auto
05h5wna09	0546daj73	W1481492674	No - auto
05h5wna09		W2021111982	No - auto
05h5wna09	03pbgwk21	W2014795161	No - auto
05h5wna09	05q3vnk25	W3209418447	No - auto
05h5wna09		W3121841665	No - auto
05h5wna09	057qpr032	W2115331809	No - auto
05h5wna09	03pbgwk21	W1569935831	No - auto
05h5wna09	03pbgwk21	W3125388251	No - auto
05h5wna09	03pbgwk21	W2603763822	No - auto
05h5wna09	03pbgwk21	W2613202801	No - auto
05h5wna09		W3124956252	No - auto
05h5wna09		W2784690887	No - auto
05h5wna09	057qpr032	W1507179352	No - auto
05h5wna09	03pbgwk21	W2597884064	No - auto
05h5wna09	057qpr032	W3043882493	No - auto
05h5wna09		W2034033205	No - auto
05h5wna09	03pbgwk21	W85448119	No - auto
053kxkj53		W2734904838;W2734711908;W2736204196;W2735286247;W2735586423;W2734992433;W2734499786;W2735065928	No - auto
053kxkj53		W2398222554;W2598171769;W3020640212;W4306924567;W4302013490;W4319601221	No - auto
053kxkj53		W3196402046;W3186907737;W4226383859;W4313573252;W4376139112;W4393127917	No - auto
053kxkj53		W2000642793;W2224338097;W2751673677;W3009159548	No - auto
053kxkj53		W1977976055;W2074622204;W2085204770;W1997785042	No - auto
053kxkj53		W3214357106;W4221151207;W4389312185;W4405261153	No - auto
053kxkj53		W1992025562;W2062181606	No - auto
053kxkj53		W2085069494;W1914786711	No - auto
053kxkj53		W2278845023;W2295551917	No - auto
053kxkj53		W2405804669;W2963715510	No - auto
053kxkj53		W2912545344;W2606358121	No - auto
053kxkj53		W2803218935;W2999168671	No - auto
053kxkj53		W2895412890;W3122699159	No - auto
053kxkj53		W2969645723;W2985004748	No - auto
053kxkj53		W3094425923;W3036700864	No - auto
053kxkj53		W3152637479;W4401854105	No - auto
053kxkj53		W3206180126;W4401642112	No - auto
053kxkj53		W4307812806;W4318315250	No - auto
053kxkj53		W2092393774	No - auto
053kxkj53		W2039598221	No - auto
053kxkj53		W2046420996	No - auto
053kxkj53		W2046420996	No - auto
053kxkj53		W2046420996	No - auto
053kxkj53		W1964864996	No - auto
053kxkj53		W2963138844	No - auto
053kxkj53		W2042815681	No - auto
053kxkj53		W2066608932	No - auto
053kxkj53		W1991384089	No - auto
053kxkj53		W1991384089	No - auto
